TIME,ALB,ARG,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHL,CHN,CMR,COL,CRI,CYP,CZE,DEU,DEW,DNK,EA19,ESP,EST,EU27_2020,FIN,FRA,GBR,GEO,GRC,HKG,HRV,HUN,IDN,IND,IRL,ISL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MAR,MDG,MEX,MKD,MLT,NLD,NOR,NZL,OECD,OECDE,POL,PRT,ROU,RUS,SAU,SEN,SGP,SRB,SVK,SVN,SWE,TUR,USA,ZAF,ZMB
2003-09-30,14954738000.0,,629236749250.0,258798885750.0,318959914000.0,64341915250.0,1756865780750.0,1010517183750.0,283707864500.0,168878363250.0,4936613204750.0,37596232750.0,296837540250.0,37170720750.0,17259924250.0,195915819750.0,2453152087250.0,1475016799000.0,165791072250.0,9067506096000.0,1044956019500.0,17523422500.0,10614762236250.0,150781081500.0,1756001777500.0,1789500447750.0,,257507454000.0,207300989250.0,57948673250.0,154488676250.0,1296824063750.0,2650544220500.0,143382524250.0,9444519500.0,166445369250.0,1665010911000.0,3727422745000.0,1048528724250.0,39933160000.0,26924700000.0,24803452250.0,,,1172567982500.0,13255936000.0,8197118499.999999,554658322000.0,175618253250.0,95465847500.0,32879529263750.0,13201843537750.0,464944693250.0,216593836750.0,161241785500.0,1391661385750.0,903409620500.0,22537705000.0,197587863250.0,56438132000.0,75047828000.0,41695672750.0,282768852750.0,633932290500.0,11324614500000.0,437946734250.0,
2003-10-31,15036161666.666666,,632418760500.0,259556008166.66666,319633185000.0,64710643833.333336,1761352871166.6667,1014906972166.6666,283902515000.0,169787652500.0,4982628402166.667,37819660833.333336,298250920833.3333,37359210833.333336,17320337833.333332,197004250166.66666,2458291107166.6665,1475016799000.0,165910036833.33334,9083792162333.334,1048867428333.3334,17682942000.0,10636607232166.666,151005223666.66666,1755232426666.6667,1796429131500.0,,258723917666.66666,208147994833.33334,58280829833.333336,155257653166.66666,1303863389166.6667,2671070265000.0,143926044500.0,9452211333.333334,165926672166.66666,1667825401000.0,3736254912000.0,1051760061833.3334,40360647666.666664,27012443666.666668,24971692500.0,,,1176453762000.0,13293342666.666666,8245583666.666666,554477528333.3334,175941917166.66666,95848179666.66667,32979660052833.332,13232133281500.0,466462836500.0,217092163500.0,161864093000.0,1407054564500.0,912599756000.0,22674668666.666668,198625077166.66666,56691341000.0,75433301666.66667,41842710833.333336,283518972833.3333,636319585666.6666,11368559666666.666,439699067500.0,
2003-11-30,15117585333.333334,,635600771750.0,260313130583.33334,320306456000.0,65079372416.666664,1765839961583.3333,1019296760583.3334,284097165500.0,170696941750.0,5028643599583.333,38043088916.666664,299664301416.6667,37547700916.666664,17380751416.666668,198092680583.33334,2463430127083.3335,1475016799000.0,166029001416.66666,9100078228666.666,1052778837166.6666,17842461500.0,10658452228083.334,151229365833.33334,1754463075833.3333,1803357815250.0,,259940381333.33334,208995000416.66666,58612986416.666664,156026630083.33334,1310902714583.3333,2691596309500.0,144469564750.0,9459903166.666666,165407975083.33334,1670639891000.0,3745087079000.0,1054991399416.6666,40788135333.333336,27100187333.333332,25139932750.0,,,1180339541500.0,13330749333.333334,8294048833.333332,554296734666.6666,176265581083.33334,96230511833.33333,33079790841916.668,13262423025250.0,467980979750.0,217590490250.0,162486400500.0,1422447743250.0,921789891500.0,22811632333.333332,199662291083.33334,56944550000.0,75818775333.33333,41989748916.666664,284269092916.6667,638706880833.3334,11412504833333.334,441451400750.0,
2003-12-31,15199009000.0,,638782783000.0,261070253000.0,320979727000.0,65448101000.0,1770327052000.0,1023686549000.0,284291816000.0,171606231000.0,5074658797000.0,38266517000.0,301077682000.0,37736191000.0,17441165000.0,199181111000.0,2468569147000.0,1475016799000.0,166147966000.0,9116364295000.0,1056690246000.0,18001981000.0,10680297224000.0,151453508000.0,1753693725000.0,1810286499000.0,,261156845000.0,209842006000.0,58945143000.0,156795607000.0,1317942040000.0,2712122354000.0,145013085000.0,9467595000.0,164889278000.0,1673454381000.0,3753919246000.0,1058222737000.0,41215623000.0,27187931000.0,25308173000.0,,,1184225321000.0,13368156000.0,8342513999.999999,554115941000.0,176589245000.0,96612844000.0,33179921631000.0,13292712769000.0,469499123000.0,218088817000.0,163108708000.0,1437840922000.0,930980027000.0,22948596000.0,200699505000.0,57197759000.0,76204249000.0,42136787000.0,285019213000.0,641094176000.0,11456450000000.0,443203734000.0,
2004-01-31,15301545916.666666,,642027156416.6666,262314402333.33334,322076056833.3333,65911338083.333336,1783012910416.6667,1028680605750.0,285341082250.0,172970183666.66666,5129928497333.333,38582932916.666664,303125123750.0,37963480083.333336,17561680000.0,200369996083.33334,2478318903916.6665,1475016799000.0,167137214166.66666,9150411839500.0,1062144438083.3334,18152366666.666668,10725448054500.0,152426469250.0,1759406220500.0,1819765622666.6667,,262637491250.0,211873629833.33334,59304173666.666664,157432018083.33334,1326563941250.0,2736576612583.3335,146066672750.0,9545514166.666666,165933283250.0,1676073393583.3333,3769338956000.0,1065296306250.0,41448074916.666664,27391895916.666668,25514846000.0,,,1190847300833.3333,13468933500.0,8367764333.333332,556527135583.3334,178202293500.0,97112589666.66667,33347686592666.668,13354546107083.334,472863868166.6667,218679072916.66666,165587907416.66666,1449896427500.0,939402670750.0,23092862166.666668,202855556333.33334,57709979666.666664,76670609416.66667,42413233083.333336,286643462750.0,648983753250.0,11519845500000.0,445922538166.6667,
2004-02-29,15404082833.333334,,645271529833.3334,263558551666.66666,323172386666.6667,66374575166.666664,1795698768833.3333,1033674662500.0,286390348500.0,174334136333.33334,5185198197666.667,38899348833.333336,305172565500.0,38190769166.666664,17682195000.0,201558881166.66666,2488068660833.3335,1475016799000.0,168126462333.33334,9184459384000.0,1067598630166.6666,18302752333.333332,10770598885000.0,153399430500.0,1765118716000.0,1829244746333.3333,,264118137500.0,213905253666.66666,59663204333.333336,158068429166.66666,1335185842500.0,2761030871166.6665,147120260500.0,9623433333.333334,166977288500.0,1678692406166.6667,3784758666000.0,1072369875500.0,41680526833.333336,27595860833.333332,25721519000.0,,,1197469280666.6667,13569711000.0,8393014666.666666,558938330166.6666,179815342000.0,97612335333.33333,33515451554333.332,13416379445166.666,476228613333.3333,219269328833.33334,168067106833.33334,1461951933000.0,947825314500.0,23237128333.333332,205011607666.66666,58222200333.333336,77136969833.33333,42689679166.666664,288267712500.0,656873330500.0,11583241000000.0,448641342333.3333,
2004-03-31,15506619750.0,,648515903250.0,264802701000.0,324268716500.0,66837812250.0,1808384627250.0,1038668719250.0,287439614750.0,175698089000.0,5240467898000.0,39215764750.0,307220007250.0,38418058250.0,17802710000.0,202747766250.0,2497818417750.0,1475016799000.0,169115710500.0,9218506928500.0,1073052822250.0,18453138000.0,10815749715500.0,154372391750.0,1770831211500.0,1838723870000.0,,265598783750.0,215936877500.0,60022235000.0,158704840250.0,1343807743750.0,2785485129750.0,148173848250.0,9701352500.0,168021293750.0,1681311418750.0,3800178376000.0,1079443444750.0,41912978750.0,27799825750.0,25928192000.0,,,1204091260500.0,13670488500.0,8418264999.999999,561349524750.0,181428390500.0,98112081000.0,33683216516000.0,13478212783250.0,479593358500.0,219859584750.0,170546306250.0,1474007438500.0,956247958250.0,23381394500.0,207167659000.0,58734421000.0,77603330250.0,42966125250.0,289891962250.0,664762907750.0,11646636500000.0,451360146500.0,
2004-04-30,15609156666.666668,,651760276666.6666,266046850333.33334,325365046333.3333,67301049333.333336,1821070485666.6667,1043662776000.0,288488881000.0,177062041666.66666,5295737598333.333,39532180666.666664,309267449000.0,38645347333.333336,17923225000.0,203936651333.33334,2507568174666.6665,1475016799000.0,170104958666.66666,9252554473000.0,1078507014333.3334,18603523666.666668,10860900546000.0,155345353000.0,1776543707000.0,1848202993666.6667,,267079430000.0,217968501333.33334,60381265666.666664,159341251333.33334,1352429645000.0,2809939388333.3335,149227436000.0,9779271666.666666,169065299000.0,1683930431333.3333,3815598086000.0,1086517014000.0,42145430666.666664,28003790666.666668,26134865000.0,,,1210713240333.3333,13771266000.0,8443515333.333333,563760719333.3334,183041439000.0,98611826666.66667,33850981477666.668,13540046121333.334,482958103666.6667,220449840666.66666,173025505666.66666,1486062944000.0,964670602000.0,23525660666.666668,209323710333.33334,59246641666.666664,78069690666.66667,43242571333.333336,291516212000.0,672652485000.0,11710032000000.0,454078950666.6667,
2004-05-31,15711693583.333334,,655004650083.3334,267290999666.66666,326461376166.6667,67764286416.666664,1833756344083.3333,1048656832750.0,289538147250.0,178425994333.33334,5351007298666.667,39848596583.333336,311314890750.0,38872636416.666664,18043740000.0,205125536416.66666,2517317931583.3335,1475016799000.0,171094206833.33334,9286602017500.0,1083961206416.6666,18753909333.333332,10906051376500.0,156318314250.0,1782256202500.0,1857682117333.3333,,268560076250.0,220000125166.66666,60740296333.333336,159977662416.66666,1361051546250.0,2834393646916.6665,150281023750.0,9857190833.333334,170109304250.0,1686549443916.6667,3831017796000.0,1093590583250.0,42377882583.333336,28207755583.333332,26341538000.0,,,1217335220166.6667,13872043500.0,8468765666.666666,566171913916.6666,184654487500.0,99111572333.33333,34018746439333.332,13601879459416.666,486322848833.3333,221040096583.33334,175504705083.33334,1498118449500.0,973093245750.0,23669926833.333332,211479761666.66666,59758862333.333336,78536051083.33333,43519017416.666664,293140461750.0,680542062250.0,11773427500000.0,456797754833.3333,
2004-06-30,15814230500.0,,658249023500.0,268535149000.0,327557706000.0,68227523500.0,1846442202500.0,1053650889500.0,290587413500.0,179789947000.0,5406276999000.0,40165012500.0,313362332500.0,39099925500.0,18164255000.0,206314421500.0,2527067688500.0,1475016799000.0,172083455000.0,9320649562000.0,1089415398500.0,18904295000.0,10951202207000.0,157291275500.0,1787968698000.0,1867161241000.0,,270040722500.0,222031749000.0,61099327000.0,160614073500.0,1369673447500.0,2858847905500.0,151334611500.0,9935110000.0,171153309500.0,1689168456500.0,3846437506000.0,1100664152500.0,42610334500.0,28411720500.0,26548211000.0,,,1223957200000.0,13972821000.0,8494016000.0,568583108500.0,186267536000.0,99611318000.0,34186511401000.0,13663712797500.0,489687594000.0,221630352500.0,177983904500.0,1510173955000.0,981515889500.0,23814193000.0,213635813000.0,60271083000.0,79002411500.0,43795463500.0,294764711500.0,688431639500.0,11836823000000.0,459516559000.0,
2004-07-31,15916767416.666668,,661493396916.6666,269779298333.33334,328654035833.3333,68690760583.333336,1859128060916.6667,1058644946250.0,291636679750.0,181153899666.66666,5461546699333.333,40481428416.666664,315409774250.0,39327214583.333336,18284770000.0,207503306583.33334,2536817445416.6665,1475016799000.0,173072703166.66666,9354697106500.0,1094869590583.3334,19054680666.666668,10996353037500.0,158264236750.0,1793681193500.0,1876640364666.6667,,271521368750.0,224063372833.33334,61458357666.666664,161250484583.33334,1378295348750.0,2883302164083.3335,152388199250.0,10013029166.666666,172197314750.0,1691787469083.3333,3861857216000.0,1107737721750.0,42842786416.666664,28615685416.666668,26754884000.0,,,1230579179833.3333,14073598500.0,8519266333.333333,570994303083.3334,187880584500.0,100111063666.66667,34354276362666.668,13725546135583.334,493052339166.6667,222220608416.66666,180463103916.66666,1522229460500.0,989938533250.0,23958459166.666668,215791864333.33334,60783303666.666664,79468771916.66667,44071909583.333336,296388961250.0,696321216750.0,11900218500000.0,462235363166.6667,
2004-08-31,16019304333.333334,,664737770333.3334,271023447666.66666,329750365666.6667,69153997666.66667,1871813919333.3333,1063639003000.0,292685946000.0,182517852333.33334,5516816399666.667,40797844333.333336,317457216000.0,39554503666.666664,18405285000.0,208692191666.66666,2546567202333.3335,1475016799000.0,174061951333.33334,9388744651000.0,1100323782666.6667,19205066333.333332,11041503868000.0,159237198000.0,1799393689000.0,1886119488333.3333,,273002015000.0,226094996666.66666,61817388333.333336,161886895666.66666,1386917250000.0,2907756422666.6665,153441787000.0,10090948333.333334,173241320000.0,1694406481666.6667,3877276926000.0,1114811291000.0,43075238333.333336,28819650333.333332,26961557000.0,,,1237201159666.6667,14174376000.0,8544516666.666666,573405497666.6666,189493633000.0,100610809333.33333,34522041324333.332,13787379473666.666,496417084333.3333,222810864333.33334,182942303333.33334,1534284966000.0,998361177000.0,24102725333.333332,217947915666.66666,61295524333.333336,79935132333.33333,44348355666.666664,298013211000.0,704210794000.0,11963614000000.0,464954167333.3333,
